UniProtID	GO_ID	GO_Name	GO_Aspect
A0A2K3DN57	GO:0004672	protein kinase activity	molecular_function
A0A2K3DN57	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DN57	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DN57	GO:0004676	3-phosphoinositide-dependent protein kinase activity	molecular_function
A0A2K3DN57	GO:0004677	DNA-dependent protein kinase activity	molecular_function
A0A2K3DN57	GO:0004679	AMP-activated protein kinase activity	molecular_function
A0A2K3DN57	GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity	molecular_function
A0A2K3DN57	GO:0004711	ribosomal protein S6 kinase activity	molecular_function
A0A2K3DN57	GO:0035175	histone H3S10 kinase activity	molecular_function
A0A2K3DN57	GO:0035402	histone H3T11 kinase activity	molecular_function
A0A2K3DN57	GO:0035403	histone H3T6 kinase activity	molecular_function
A0A2K3DN57	GO:0035979	histone H2AXS139 kinase activity	molecular_function
A0A2K3DN57	GO:0044022	histone H3S28 kinase activity	molecular_function
A0A2K3DN57	GO:0044023	histone H4S1 kinase activity	molecular_function
A0A2K3DN57	GO:0044024	histone H2AS1 kinase activity	molecular_function
A0A2K3DN57	GO:0044025	histone H2BS14 kinase activity	molecular_function
A0A2K3DN57	GO:0072354	histone H3T3 kinase activity	molecular_function
A0A2K3DN57	GO:0072371	histone H2AS121 kinase activity	molecular_function
A0A2K3DN57	GO:0072518	Rho-dependent protein serine/threonine kinase activity	molecular_function
A0A2K3DN57	GO:0140823	histone H2BS36 kinase activity	molecular_function
A0A2K3DN57	GO:0140855	histone H3S57 kinase activity	molecular_function
A0A2K3DN57	GO:0140857	histone H3T45 kinase activity	molecular_function
A0A2K3DN57	GO:1990244	histone H2AT120 kinase activity	molecular_function
A0A2K3DND5	GO:0003724	RNA helicase activity	molecular_function
A0A2K3DND5	GO:0003724	RNA helicase activity	molecular_function
A0A2K3DND5	GO:0004386	helicase activity	molecular_function
A0A2K3DND5	GO:0016787	hydrolase activity	molecular_function
A0A2K3DND5	GO:0016817	hydrolase activity, acting on acid anhydrides	molecular_function
A0A2K3DNI5	GO:0003746	translation elongation factor activity	molecular_function
A0A2K3DNI5	GO:0003924	GTPase activity	molecular_function
A8HX77	GO:0003924	GTPase activity	molecular_function
A8HX77	GO:0003924	GTPase activity	molecular_function
A0A2K3DRJ5	GO:0005262	calcium channel activity	molecular_function
A0A2K3DN23	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function
A0A2K3DN23	GO:0003700	DNA-binding transcription factor activity	molecular_function
A8J8Y1	GO:0045182	translation regulator activity	molecular_function
A0A2K3DMR8	GO:0016301	kinase activity	molecular_function
A0A2K3DMR8	GO:0016301	kinase activity	molecular_function
A0A2K3DPZ8	GO:0015187	glycine transmembrane transporter activity	molecular_function
A8J977	GO:0003824	catalytic activity	molecular_function
A8J977	GO:0003941	L-serine ammonia-lyase activity	molecular_function
A8J977	GO:0008721	D-serine ammonia-lyase activity	molecular_function
A8J977	GO:0018114	threonine racemase activity	molecular_function
A8J977	GO:0030378	serine racemase activity	molecular_function
A8J977	GO:0003824	catalytic activity	molecular_function
A8J977	GO:0003941	L-serine ammonia-lyase activity	molecular_function
A8J977	GO:0008721	D-serine ammonia-lyase activity	molecular_function
A8J977	GO:0018114	threonine racemase activity	molecular_function
A8J977	GO:0030378	serine racemase activity	molecular_function
A8J977	GO:0003824	catalytic activity	molecular_function
A8J977	GO:0003941	L-serine ammonia-lyase activity	molecular_function
A8J977	GO:0008721	D-serine ammonia-lyase activity	molecular_function
A8J977	GO:0018114	threonine racemase activity	molecular_function
A8J977	GO:0030378	serine racemase activity	molecular_function
A0A2K3DRN7	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function
A0A2K3DP99	GO:0008483	transaminase activity	molecular_function
A8J2E5	GO:0016757	glycosyltransferase activity	molecular_function
A0A2K3DP68	GO:0010698	acetyltransferase activator activity	molecular_function
A0A2K3DQ02	GO:0000095	S-adenosyl-L-methionine transmembrane transporter activity	molecular_function
A0A2K3DNY2	GO:0016740	transferase activity	molecular_function
A0A2K3DNY2	GO:0061630	ubiquitin protein ligase activity	molecular_function
A0A2K3DNY2	GO:0061630	ubiquitin protein ligase activity	molecular_function
A0A2K3DN94	GO:0038023	signaling receptor activity	molecular_function
A0A2K3DN94	GO:0038023	signaling receptor activity	molecular_function
A0A2K3DN45	GO:0004252	serine-type endopeptidase activity	molecular_function
A0A2K3DN45	GO:0008236	serine-type peptidase activity	molecular_function
A0A2K3DQE9	GO:0003887	DNA-directed DNA polymerase activity	molecular_function
A8IMP0	GO:0004722	protein serine/threonine phosphatase activity	molecular_function
A8IMP0	GO:0004722	protein serine/threonine phosphatase activity	molecular_function
A8IMP0	GO:0016787	hydrolase activity	molecular_function
A8IMP0	GO:0017018	myosin phosphatase activity	molecular_function
A8IMP0	GO:0033192	calmodulin-dependent protein phosphatase activity	molecular_function
A8IMP0	GO:0140791	histone H2AXS140 phosphatase activity	molecular_function
A8IMP0	GO:0180004	RNA polymerase II CTD heptapeptide repeat Y1 phosphatase activity	molecular_function
A8IMP0	GO:0180005	RNA polymerase II CTD heptapeptide repeat T4 phosphatase activity	molecular_function
A8IMP0	GO:0180006	RNA polymerase II CTD heptapeptide repeat S2 phosphatase activity	molecular_function
A8IMP0	GO:0180007	RNA polymerase II CTD heptapeptide repeat S5 phosphatase activity	molecular_function
A8IMP0	GO:0180008	RNA polymerase II CTD heptapeptide repeat S7 phosphatase activity	molecular_function
A8IMP0	GO:1990439	MAP kinase serine/threonine phosphatase activity	molecular_function
A0A2K3DMU4	GO:0045547	ditrans,polycis-polyprenyl diphosphate synthase [(2E,6E)-farnesyl diphosphate specific] activity	molecular_function
A0A2K3DMU4	GO:0016740	transferase activity	molecular_function
A0A2K3DMU4	GO:0016765	transferase activity, transferring alkyl or aryl (other than methyl) groups	molecular_function
A8JFJ1	GO:0046408	chlorophyll synthetase activity	molecular_function
A0A2K3DPA9	GO:0004721	phosphoprotein phosphatase activity	molecular_function
A0A2K3DPA9	GO:0004722	protein serine/threonine phosphatase activity	molecular_function
A0A2K3DPA9	GO:0004722	protein serine/threonine phosphatase activity	molecular_function
A0A2K3DPA9	GO:0017018	myosin phosphatase activity	molecular_function
A0A2K3DPA9	GO:0033192	calmodulin-dependent protein phosphatase activity	molecular_function
A0A2K3DPA9	GO:0140791	histone H2AXS140 phosphatase activity	molecular_function
A0A2K3DPA9	GO:0180004	RNA polymerase II CTD heptapeptide repeat Y1 phosphatase activity	molecular_function
A0A2K3DPA9	GO:0180005	RNA polymerase II CTD heptapeptide repeat T4 phosphatase activity	molecular_function
A0A2K3DPA9	GO:0180006	RNA polymerase II CTD heptapeptide repeat S2 phosphatase activity	molecular_function
A0A2K3DPA9	GO:0180007	RNA polymerase II CTD heptapeptide repeat S5 phosphatase activity	molecular_function
A0A2K3DPA9	GO:0180008	RNA polymerase II CTD heptapeptide repeat S7 phosphatase activity	molecular_function
A0A2K3DPA9	GO:1990439	MAP kinase serine/threonine phosphatase activity	molecular_function
A0A2K3DN74	GO:0008080	N-acetyltransferase activity	molecular_function
A0A2K3DN74	GO:0016747	acyltransferase activity, transferring groups other than amino-acyl groups	molecular_function
A8IPE0	GO:0003995	acyl-CoA dehydrogenase activity	molecular_function
A8IPE0	GO:0008470	3-methylbutanoyl-CoA dehydrogenase activity	molecular_function
A8IPE0	GO:0016491	oxidoreductase activity	molecular_function
A8IPE0	GO:0016937	short-chain fatty acyl-CoA dehydrogenase activity	molecular_function
A0A2K3DPJ8	GO:0004672	protein kinase activity	molecular_function
A8IN92	GO:0004129	cytochrome-c oxidase activity	molecular_function
A0A2K3DPI7	GO:0003824	catalytic activity	molecular_function
A8J282	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function
A8J282	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function
A8J282	GO:0140839	RNA polymerase II CTD heptapeptide repeat P3 isomerase activity	molecular_function
A8J282	GO:0140840	RNA polymerase II CTD heptapeptide repeat P6 isomerase activity	molecular_function
A0A2K3DPW8	GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function
A0A2K3DPW8	GO:0140839	RNA polymerase II CTD heptapeptide repeat P3 isomerase activity	molecular_function
A0A2K3DPW8	GO:0140840	RNA polymerase II CTD heptapeptide repeat P6 isomerase activity	molecular_function
A0A2K3DQ22	GO:0004672	protein kinase activity	molecular_function
A0A2K3DQ22	GO:0004674	protein serine/threonine kinase activity	molecular_function
A8J1W1	GO:0004665	prephenate dehydrogenase (NADP+) activity	molecular_function
A8J1W1	GO:0008977	prephenate dehydrogenase (NAD+) activity	molecular_function
A8J1W1	GO:0016491	oxidoreductase activity	molecular_function
A8J1W1	GO:0033730	arogenate dehydrogenase (NADP+) activity	molecular_function
A8HYW3	GO:0004017	adenylate kinase activity	molecular_function
A8HYW3	GO:0004017	adenylate kinase activity	molecular_function
A8HYW3	GO:0016301	kinase activity	molecular_function
A8HYW3	GO:0019205	nucleobase-containing compound kinase activity	molecular_function
A8HYW3	GO:0004017	adenylate kinase activity	molecular_function
A8HYW3	GO:0004017	adenylate kinase activity	molecular_function
A8HYW3	GO:0016301	kinase activity	molecular_function
A8HYW3	GO:0019205	nucleobase-containing compound kinase activity	molecular_function
A0A2K3DN38	GO:0017128	phospholipid scramblase activity	molecular_function
A0A2K3DN38	GO:0017128	phospholipid scramblase activity	molecular_function
A0A2K3DQF7	GO:0005096	GTPase activator activity	molecular_function
A8HYL2	GO:0003689	DNA clamp loader activity	molecular_function
A8HYL2	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DP69	GO:0010436	carotenoid dioxygenase activity	molecular_function
A0A2K3DP69	GO:0016702	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen	molecular_function
A0A2K3DR04	GO:0022857	transmembrane transporter activity	molecular_function
A0A2K3DR06	GO:0022857	transmembrane transporter activity	molecular_function
A0A2K3DQ85	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DM14	GO:0016787	hydrolase activity	molecular_function
A0A2K3DM14	GO:0016791	phosphatase activity	molecular_function
A0A2K3DQ77	GO:0004672	protein kinase activity	molecular_function
A0A2K3DQ77	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DQ77	GO:0004672	protein kinase activity	molecular_function
A0A2K3DQ77	GO:0004674	protein serine/threonine kinase activity	molecular_function
A8JFM6	GO:0016887	ATP hydrolysis activity	molecular_function
A0A2K3DPI2	GO:0004672	protein kinase activity	molecular_function
A0A2K3DPI2	GO:0004740	pyruvate dehydrogenase (acetyl-transferring) kinase activity	molecular_function
A0A2K3DPI2	GO:0004740	pyruvate dehydrogenase (acetyl-transferring) kinase activity	molecular_function
A0A2K3DPI2	GO:0016301	kinase activity	molecular_function
A0A2K3DNC3	GO:0016279	protein-lysine N-methyltransferase activity	molecular_function
A0A2K3DN08	GO:0004672	protein kinase activity	molecular_function
A0A2K3DN08	GO:0004672	protein kinase activity	molecular_function
A0A2K3DN08	GO:0004674	protein serine/threonine kinase activity	molecular_function
A8HWE3	GO:0046982	protein heterodimerization activity	molecular_function
A0A2K3DN86	GO:0016757	glycosyltransferase activity	molecular_function
A0A2K3DNB2	GO:0016757	glycosyltransferase activity	molecular_function
A0A2K3DN90	GO:0016757	glycosyltransferase activity	molecular_function
A0A2K3DRD9	GO:0005338	nucleotide-sugar transmembrane transporter activity	molecular_function
A0A2K3DRD9	GO:0015297	antiporter activity	molecular_function
A0A2K3DRS5	GO:0022857	transmembrane transporter activity	molecular_function
A0A2K3DRS5	GO:0022857	transmembrane transporter activity	molecular_function
A0A2K3DRG3	GO:0008483	transaminase activity	molecular_function
A0A2K3DPF8	GO:0003824	catalytic activity	molecular_function
A0A2K3DQA1	GO:0008168	methyltransferase activity	molecular_function
A0A2K3DQA1	GO:0071164	RNA cap trimethylguanosine synthase activity	molecular_function
A0A2K3DQU2	GO:0003924	GTPase activity	molecular_function
A0A2K3DQA2	GO:0004335	galactokinase activity	molecular_function
A0A2K3DQA2	GO:0016301	kinase activity	molecular_function
A0A2K3DMJ3	GO:0003746	translation elongation factor activity	molecular_function
A0A2K3DMJ3	GO:0003924	GTPase activity	molecular_function
A8IPI7	GO:0008465	hydroxypyruvate reductase (NADH) activity	molecular_function
A8IPI7	GO:0016491	oxidoreductase activity	molecular_function
A8IPI7	GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	molecular_function
A8IPI7	GO:0030267	glyoxylate reductase (NADPH) activity	molecular_function
A0A2K3DPA0	GO:0010277	chlorophyllide a oxygenase activity	molecular_function
A0A2K3DPA0	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DPA0	GO:0016491	oxidoreductase activity	molecular_function
A8HYI5	GO:0004672	protein kinase activity	molecular_function
A8HYI5	GO:0004740	pyruvate dehydrogenase (acetyl-transferring) kinase activity	molecular_function
A8HYI5	GO:0016301	kinase activity	molecular_function
A0A2K3DMR7	GO:0004076	biotin synthase activity	molecular_function
A0A2K3DMR7	GO:0004076	biotin synthase activity	molecular_function
A0A2K3DMT8	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	molecular_function
A0A2K3DPT7	GO:0004659	prenyltransferase activity	molecular_function
A0A2K3DQZ1	GO:0004672	protein kinase activity	molecular_function
A0A2K3DQZ1	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DQZ1	GO:0004674	protein serine/threonine kinase activity	molecular_function
A0A2K3DM81	GO:0015245	fatty acid transmembrane transporter activity	molecular_function
A0A2K3DRM7	GO:0016491	oxidoreductase activity	molecular_function
A0A2K3DQ49	GO:0008168	methyltransferase activity	molecular_function
A0A2K3DQ49	GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function
A0A2K3DMY7	GO:0046982	protein heterodimerization activity	molecular_function
A0A2K3DMK7	GO:0016787	hydrolase activity	molecular_function
A0A2K3DMK2	GO:0016787	hydrolase activity	molecular_function
A0A2K3DNU1	GO:0003910	DNA ligase (ATP) activity	molecular_function
A0A2K3DNU1	GO:0003910	DNA ligase (ATP) activity	molecular_function
A0A2K3DNU1	GO:0016874	ligase activity	molecular_function
A0A2K3DQN8	GO:0003700	DNA-binding transcription factor activity	molecular_function
A0A2K3DMF5	GO:0005096	GTPase activator activity	molecular_function
A0A2K3DMI0	GO:0005096	GTPase activator activity	molecular_function
A0A2K3DM45	GO:0004843	cysteine-type deubiquitinase activity	molecular_function
A0A2K3DNQ7	GO:0008483	transaminase activity	molecular_function
A0A2K3DNQ7	GO:0008483	transaminase activity	molecular_function
A0A2K3DNQ7	GO:0008483	transaminase activity	molecular_function
A0A2K3DNQ7	GO:0008483	transaminase activity	molecular_function
A0A2K3DNM2	GO:0004672	protein kinase activity	molecular_function
Q7XJ66	GO:0009670	triose-phosphate:phosphate antiporter activity	molecular_function
Q7XJ66	GO:0015121	phosphoenolpyruvate:phosphate antiporter activity	molecular_function
Q7XJ66	GO:0015605	organophosphate ester transmembrane transporter activity	molecular_function
Q7XJ66	GO:0022857	transmembrane transporter activity	molecular_function
Q7XJ66	GO:0046943	carboxylic acid transmembrane transporter activity	molecular_function
A0A2K3DP50	GO:0035515	oxidative RNA demethylase activity	molecular_function
A0A2K3DP50	GO:0035516	broad specificity oxidative DNA demethylase activity	molecular_function
A0A2K3DP50	GO:0051213	dioxygenase activity	molecular_function
A0A2K3DP50	GO:0035515	oxidative RNA demethylase activity	molecular_function
A0A2K3DP50	GO:0035516	broad specificity oxidative DNA demethylase activity	molecular_function
A0A2K3DP50	GO:0051213	dioxygenase activity	molecular_function
A8HY41	GO:0004721	phosphoprotein phosphatase activity	molecular_function
A8HY41	GO:0004722	protein serine/threonine phosphatase activity	molecular_function
A8HY41	GO:0017018	myosin phosphatase activity	molecular_function
A8HY41	GO:0033192	calmodulin-dependent protein phosphatase activity	molecular_function
